,body_neg,body_neu,body_pos,body_com,title_neg,title_neu,title_pos,title_com,Title Length,Body Length,Total Length,Title Emoji,Body Emoji,Title Ellipses,Body Ellipses,Title Hashtags,Body Hashtags,Title Exclamations,Body Exclamations,Status Rank,# Reviews,Target Rating
9101,0.147,0.802,0.052,-0.6124,0.506,0.494,0.0,-0.6249,5,51,56,0,0,0,0,0,0,0,0,0,1,1
9102,0.3,0.7,0.0,-0.9491,0.672,0.328,0.0,-0.6249,3,49,52,0,0,0,0,0,0,0,0,0,1,1
9103,0.3,0.7,0.0,-0.9491,0.672,0.328,0.0,-0.6249,3,49,52,0,0,0,0,0,0,0,0,0,1,1
9104,0.32,0.469,0.211,-0.34,0.418,0.306,0.276,-0.34,6,10,16,0,0,0,0,0,0,0,0,0,1,1
9105,0.371,0.629,0.0,-0.8507,0.672,0.328,0.0,-0.6249,3,23,26,0,0,0,0,0,0,0,4,0,1,1
9106,0.217,0.725,0.058,-0.8176,0.451,0.549,0.0,-0.6249,6,43,49,0,0,0,1,0,0,0,0,0,1,1
9110,0.121,0.817,0.062,-0.685,0.577,0.423,0.0,-0.6249,4,74,78,0,0,0,0,0,0,0,0,0,1,1
9111,0.239,0.674,0.087,-0.7901,0.506,0.494,0.0,-0.6249,5,43,48,0,0,0,0,0,0,0,1,0,1,1
9115,0.289,0.603,0.108,-0.6492,0.672,0.328,0.0,-0.6249,3,28,31,0,0,0,0,0,0,0,11,0,1,1
9117,0.138,0.735,0.127,-0.1801,0.672,0.328,0.0,-0.6249,4,61,65,0,0,0,1,0,0,0,1,1,1,1
9120,0.202,0.747,0.052,-0.8872,0.725,0.275,0.0,-0.7405,8,79,87,0,0,0,0,0,0,5,17,0,1,1
9121,0.046,0.908,0.046,-0.5466,0.672,0.328,0.0,-0.6249,3,108,111,0,0,0,1,0,0,0,7,0,1,1
9122,0.152,0.759,0.089,-0.8617,0.672,0.328,0.0,-0.6249,3,145,148,0,0,0,0,0,0,0,0,0,1,1
9123,0.295,0.647,0.058,-0.891,0.672,0.328,0.0,-0.6249,3,43,46,0,0,0,0,0,0,0,0,0,1,1
9125,0.214,0.675,0.112,-0.7845,0.506,0.494,0.0,-0.6249,5,52,57,0,0,0,0,0,0,0,0,0,1,1
9126,0.291,0.709,0.0,-0.8481,0.451,0.549,0.0,-0.6249,6,29,35,0,0,0,0,0,0,0,0,0,1,1
9127,0.291,0.709,0.0,-0.8481,0.451,0.549,0.0,-0.6249,6,29,35,0,0,0,0,0,0,0,0,0,1,1
9128,0.249,0.751,0.0,-0.9738,0.406,0.594,0.0,-0.6249,7,93,100,0,0,0,0,0,0,0,0,1,1,1
9129,0.22,0.693,0.087,-0.8909,0.672,0.328,0.0,-0.6249,3,74,77,0,0,0,0,0,0,0,1,0,1,1
9130,0.22,0.693,0.087,-0.8909,0.672,0.328,0.0,-0.6249,3,74,77,0,0,0,0,0,0,0,1,0,1,1
9131,0.061,0.809,0.13,0.7506,0.577,0.423,0.0,-0.6249,5,81,86,0,0,0,0,0,0,0,0,0,4,1
9132,0.061,0.809,0.13,0.7506,0.577,0.423,0.0,-0.6249,5,81,86,0,0,0,0,0,0,0,0,0,4,1
9133,0.23,0.703,0.068,-0.7901,0.672,0.328,0.0,-0.8481,6,37,43,0,0,0,0,0,0,0,1,0,1,1
9134,0.104,0.896,0.0,-0.8187,0.506,0.494,0.0,-0.6249,5,107,112,0,0,0,0,0,0,0,3,1,2,1
9138,0.19,0.81,0.0,-0.763,0.672,0.328,0.0,-0.6249,3,36,39,0,0,0,0,0,0,0,2,0,2,1
9139,0.19,0.81,0.0,-0.763,0.672,0.328,0.0,-0.6249,3,36,39,0,0,0,0,0,0,0,2,0,2,1
9140,0.374,0.572,0.053,-0.9148,0.672,0.328,0.0,-0.6249,3,33,36,0,0,0,0,0,0,0,0,0,1,1
9141,0.163,0.837,0.0,-0.765,0.804,0.196,0.0,-0.6249,2,45,47,0,0,0,0,0,0,0,0,0,1,1
9142,0.065,0.916,0.019,-0.7149,0.804,0.196,0.0,-0.6249,2,157,159,0,0,0,0,0,0,0,0,0,1,1
9143,0.065,0.916,0.019,-0.7149,0.804,0.196,0.0,-0.6249,2,157,159,0,0,0,0,0,0,0,0,0,1,1
9145,0.145,0.833,0.022,-0.802,0.672,0.328,0.0,-0.6249,3,66,69,0,0,0,0,0,0,0,0,0,8,1
9146,0.436,0.564,0.0,-0.957,0.577,0.423,0.0,-0.6249,4,37,41,0,0,0,0,0,0,0,3,0,1,1
9147,0.436,0.564,0.0,-0.957,0.577,0.423,0.0,-0.6249,4,37,41,0,0,0,0,0,0,0,3,0,1,1
9148,0.74,0.26,0.0,-0.69,0.804,0.196,0.0,-0.6249,2,6,8,0,0,0,0,0,0,0,0,0,1,1
9149,0.459,0.37,0.17,-0.5994,0.556,0.444,0.0,-0.3612,3,9,12,0,0,0,0,0,0,0,0,1,1,1
9153,0.293,0.707,0.0,-0.9038,1.0,0.0,0.0,-0.6249,1,37,38,0,0,0,0,0,0,0,2,0,2,1
9154,0.0,0.947,0.053,0.1154,0.0,0.513,0.487,0.2263,3,30,33,0,0,0,0,0,0,0,0,2,1,4
9155,0.0,0.82,0.18,0.2942,0.0,0.759,0.241,0.2263,7,13,20,0,1,0,0,0,0,0,1,0,1,5
9156,0.0,0.924,0.076,0.2263,0.0,0.725,0.275,0.2263,6,27,33,0,0,0,0,0,0,0,0,0,1,5
9157,0.026,0.875,0.098,0.7184,0.0,0.672,0.328,0.2382,5,90,95,0,0,0,0,0,0,0,0,2,1,4
9159,0.269,0.641,0.091,-0.9458,0.264,0.736,0.0,-0.0191,6,82,88,0,0,0,1,0,0,0,0,0,1,2
9161,0.0,0.722,0.278,0.9275,0.0,0.394,0.606,0.8271,7,52,59,0,0,0,2,0,0,0,2,3,1,5
9163,0.307,0.693,0.0,-0.4767,0.756,0.244,0.0,-0.4767,3,10,13,0,0,0,0,0,0,0,0,2,1,1
9164,0.329,0.671,0.0,-0.5994,0.608,0.392,0.0,-0.4767,3,14,17,0,0,0,0,0,0,0,0,1,1,1
9165,0.256,0.744,0.0,-0.4767,0.383,0.617,0.0,-0.4767,7,12,19,0,0,0,0,0,0,0,0,3,2,1
9166,0.29,0.71,0.0,-0.6486,0.608,0.392,0.0,-0.4767,3,19,22,0,0,0,0,0,0,0,0,3,1,1
9170,0.285,0.715,0.0,-0.8388,0.0,1.0,0.0,0.0,9,29,38,0,0,0,0,0,0,2,6,0,1,1
9171,0.186,0.795,0.019,-0.9829,0.608,0.392,0.0,-0.4767,3,158,161,0,0,0,0,0,0,0,0,0,1,1
9172,0.186,0.795,0.019,-0.9829,0.608,0.392,0.0,-0.4767,3,158,161,0,0,0,0,0,0,0,0,0,1,1
9175,0.117,0.722,0.161,0.4365,0.0,1.0,0.0,0.0,1,42,43,0,0,0,0,0,0,0,0,2,1,4
9177,0.0,0.722,0.278,0.4019,0.0,1.0,0.0,0.0,5,10,15,0,0,0,0,0,0,0,0,1,2,1
9179,0.105,0.895,0.0,-0.5256,0.0,1.0,0.0,0.0,3,37,40,0,0,0,0,0,0,0,0,1,1,1
9180,0.077,0.908,0.015,-0.7906,0.0,1.0,0.0,0.0,6,105,111,0,0,0,0,0,0,0,0,0,1,1
9181,0.092,0.859,0.049,-0.741,0.0,1.0,0.0,0.0,14,112,126,0,0,0,0,0,2,0,2,1,1,1
9185,0.462,0.538,0.0,-0.9551,0.636,0.364,0.0,-0.5423,3,46,49,0,0,0,0,0,0,0,10,0,1,1
9186,0.462,0.538,0.0,-0.9551,0.636,0.364,0.0,-0.5423,3,46,49,0,0,0,0,0,0,0,10,0,1,1
9188,0.22,0.78,0.0,-0.5255,0.489,0.511,0.0,-0.5904,5,20,25,0,0,0,0,0,0,0,1,3,1,1
9189,0.0,0.342,0.658,0.8277,0.0,0.414,0.586,0.6418,4,9,13,0,0,0,0,0,0,0,1,3,1,5
9190,0.192,0.808,0.0,-0.9327,0.594,0.406,0.0,-0.6588,5,89,94,0,0,0,0,0,0,1,5,0,1,1
9192,0.082,0.918,0.0,-0.3412,0.0,1.0,0.0,0.0,8,31,39,0,0,0,0,0,0,0,0,2,1,1
9193,0.118,0.703,0.178,0.8315,0.0,0.652,0.348,0.4939,7,119,126,0,0,0,0,0,0,0,0,0,1,1
9194,0.118,0.703,0.178,0.8315,0.0,0.652,0.348,0.4939,7,119,126,0,0,0,0,0,0,0,0,0,1,1
9195,0.0,0.886,0.114,0.4019,0.0,1.0,0.0,0.0,7,23,30,0,1,0,0,0,0,0,0,3,1,5
9196,0.122,0.796,0.082,-0.4634,0.311,0.689,0.0,-0.4023,7,101,108,0,0,0,0,0,0,0,4,0,1,1
9197,0.0,0.868,0.132,0.5267,0.0,1.0,0.0,0.0,3,36,39,0,0,0,0,0,0,0,0,3,1,1
9198,0.0,0.756,0.244,0.7003,0.0,0.674,0.326,0.4404,8,23,31,0,0,0,0,0,0,0,0,3,1,5
9201,0.264,0.588,0.147,-0.3389,0.592,0.408,0.0,-0.7003,7,19,26,0,0,0,0,0,0,0,0,0,1,1
9203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,7,13,0,1,0,0,0,0,0,0,3,1,2
9204,0.0,0.556,0.444,0.4926,0.0,0.196,0.804,0.6249,2,7,9,0,0,0,0,0,0,0,1,1,1,5
9205,0.252,0.712,0.035,-0.9587,0.398,0.341,0.261,-0.296,8,75,83,0,0,1,0,0,0,0,2,0,1,1
9206,0.128,0.793,0.079,-0.8218,0.0,1.0,0.0,0.0,4,175,179,0,0,0,1,0,0,0,7,0,2,1
9208,0.209,0.706,0.085,-0.903,0.756,0.244,0.0,-0.4767,2,87,89,0,3,0,0,0,2,0,0,1,2,5
9211,0.18,0.82,0.0,-0.296,0.0,1.0,0.0,0.0,7,12,19,0,2,0,0,0,0,0,0,3,2,1
9212,0.038,0.895,0.067,0.6709,0.0,1.0,0.0,0.0,3,136,139,0,0,0,0,0,0,0,2,0,1,1
9213,0.0,0.627,0.373,0.9312,0.0,0.392,0.608,0.7351,6,32,38,0,0,0,0,0,0,0,1,2,1,5
9214,0.068,0.711,0.221,0.8433,0.355,0.645,0.0,-0.296,5,60,65,0,0,0,0,0,0,0,1,0,1,1
9215,0.068,0.711,0.221,0.8433,0.355,0.645,0.0,-0.296,5,60,65,0,0,0,0,0,0,0,1,0,1,1
9216,0.228,0.739,0.032,-0.9336,0.404,0.596,0.0,-0.5256,6,85,91,0,0,0,0,0,0,0,0,0,2,1
9217,0.058,0.818,0.124,0.4184,0.385,0.615,0.0,-0.3612,8,63,71,0,0,0,1,1,5,0,2,0,1,1
9218,0.104,0.896,0.0,-0.296,0.672,0.328,0.0,-0.6249,3,23,26,0,0,0,1,0,0,0,0,0,1,1
9219,0.104,0.896,0.0,-0.296,0.672,0.328,0.0,-0.6249,3,23,26,0,0,0,1,0,0,0,0,0,1,1
9220,0.21,0.616,0.174,-0.4433,0.0,0.635,0.365,0.3182,7,80,87,0,0,0,0,0,0,0,0,0,1,1
9221,0.128,0.594,0.278,0.8963,0.171,0.829,0.0,-0.1655,9,46,55,0,0,0,0,0,0,0,0,0,3,1
9222,0.0,0.764,0.236,0.9336,0.0,0.722,0.278,0.6597,17,65,82,0,0,0,0,0,0,0,1,3,1,5
9223,0.135,0.865,0.0,-0.7351,0.237,0.566,0.197,-0.128,12,62,74,0,0,0,0,0,0,0,0,1,2,2
9224,0.135,0.865,0.0,-0.7351,0.237,0.566,0.197,-0.128,12,62,74,0,0,0,0,0,0,0,0,1,2,2
9225,0.229,0.724,0.047,-0.7425,0.167,0.833,0.0,-0.1027,8,44,52,0,0,0,0,0,0,0,0,0,1,1
9226,0.069,0.893,0.038,-0.7927,0.0,1.0,0.0,0.0,6,213,219,0,0,0,0,0,0,0,3,3,2,1
9227,0.061,0.825,0.114,0.4939,0.0,0.758,0.242,0.1531,6,113,119,0,0,0,0,0,0,0,0,0,1,1
9228,0.149,0.782,0.069,-0.5255,0.0,1.0,0.0,0.0,6,42,48,0,0,0,0,0,0,0,1,0,1,1
9229,0.247,0.677,0.075,-0.9175,0.0,1.0,0.0,0.0,6,57,63,0,0,0,0,0,0,0,0,0,2,1
9230,0.228,0.652,0.12,-0.4875,0.307,0.408,0.285,-0.0697,7,25,32,0,0,0,0,0,0,0,1,1,1,5
9231,0.336,0.664,0.0,-0.8443,0.508,0.492,0.0,-0.4767,5,25,30,0,0,0,0,0,0,0,0,0,2,1
9232,0.348,0.652,0.0,-0.7456,0.0,1.0,0.0,0.0,7,11,18,0,0,0,0,0,0,0,0,0,1,1
9233,0.348,0.652,0.0,-0.7456,0.0,1.0,0.0,0.0,7,11,18,0,0,0,0,0,0,0,0,0,1,1
9234,0.193,0.807,0.0,-0.4767,0.0,1.0,0.0,0.0,7,17,24,0,0,0,1,0,0,0,0,0,5,1
9236,0.0,0.865,0.135,0.6124,0.0,1.0,0.0,0.0,6,36,42,0,0,0,0,0,0,0,0,2,1,4
9237,0.123,0.83,0.047,-0.8865,0.0,0.756,0.244,0.4404,10,117,127,0,0,0,0,0,0,0,7,0,1,1
9238,0.169,0.663,0.169,0.0,0.483,0.517,0.0,-0.4215,4,16,20,0,0,0,0,0,0,0,0,0,1,1
9239,0.169,0.663,0.169,0.0,0.483,0.517,0.0,-0.4215,4,16,20,0,0,0,0,0,0,0,0,0,1,1
9240,0.185,0.657,0.158,-0.708,0.0,0.625,0.375,0.4939,9,107,116,0,0,0,0,0,0,0,0,0,2,1
9241,0.0,0.499,0.501,0.8415,0.0,0.361,0.639,0.6486,5,16,21,0,0,0,0,0,0,0,0,0,1,5
9243,0.203,0.67,0.127,-0.6232,0.0,1.0,0.0,0.0,8,63,71,0,0,0,0,0,0,1,0,0,1,1
9244,0.332,0.602,0.065,-0.9042,0.326,0.496,0.177,-0.4767,9,41,50,0,0,0,0,0,7,0,0,0,1,1
9246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,22,23,0,0,0,0,0,0,0,0,3,1,3
9247,0.162,0.769,0.069,-0.6908,0.531,0.469,0.0,-0.5256,4,52,56,0,0,0,0,0,0,0,0,0,2,1
9248,0.12,0.791,0.089,-0.3624,0.538,0.462,0.0,-0.5423,4,49,53,0,0,0,0,0,0,0,0,0,1,1
9250,0.0,0.856,0.144,0.4926,0.0,0.58,0.42,0.4404,5,23,28,0,0,0,0,0,0,0,1,2,1,3
9251,0.139,0.861,0.0,-0.5267,0.362,0.638,0.0,-0.5267,7,24,31,0,0,0,0,0,0,0,0,0,1,1
9252,0.397,0.53,0.073,-0.9159,0.266,0.426,0.309,0.1027,8,30,38,0,0,0,0,0,0,0,0,0,1,1
9253,0.0,0.775,0.225,0.4404,0.0,0.337,0.663,0.7096,6,14,20,0,0,0,0,0,0,0,0,3,2,5
9254,0.163,0.808,0.029,-0.8735,0.0,0.345,0.655,0.6908,5,66,71,0,0,0,0,0,0,0,0,2,1,1
9257,0.075,0.905,0.02,-0.8973,0.0,1.0,0.0,0.0,15,242,257,0,0,0,0,0,0,0,9,0,1,1
9258,0.0,0.645,0.355,0.7645,0.0,1.0,0.0,0.0,2,16,18,0,0,0,0,0,0,0,0,3,1,5
9259,0.066,0.685,0.249,0.8161,0.0,0.237,0.763,0.7542,5,38,43,0,0,0,0,0,0,1,2,3,1,5
9261,0.257,0.743,0.0,-0.6696,0.428,0.572,0.0,-0.6696,8,16,24,0,0,0,0,0,0,0,0,0,1,1
9262,0.082,0.722,0.195,0.9203,0.0,1.0,0.0,0.0,5,150,155,0,0,0,0,0,0,0,0,0,2,1
9263,0.082,0.722,0.195,0.9203,0.0,1.0,0.0,0.0,5,150,155,0,0,0,0,0,0,0,0,0,2,1
9264,0.137,0.812,0.051,-0.9384,0.0,1.0,0.0,0.0,5,307,312,0,0,0,0,0,0,3,32,0,2,1
9265,0.0,0.836,0.164,0.8953,0.0,0.357,0.643,0.5574,3,66,69,0,0,0,0,0,0,0,1,0,1,5
9267,0.206,0.794,0.0,-0.6362,0.0,1.0,0.0,0.0,2,30,32,0,0,0,0,0,0,0,2,0,1,1
9269,0.0,1.0,0.0,0.0,0.655,0.345,0.0,-0.5849,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9270,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9272,0.0,1.0,0.0,0.0,0.636,0.364,0.0,-0.5423,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9273,0.0,1.0,0.0,0.0,0.0,0.386,0.614,0.7474,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9276,0.0,1.0,0.0,0.0,0.0,0.33,0.67,0.7269,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9277,0.0,1.0,0.0,0.0,0.0,0.423,0.577,0.6249,6,3,9,0,0,0,0,0,0,0,0,3,1,5
9278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9279,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9280,0.0,1.0,0.0,0.0,0.0,0.283,0.717,0.7243,7,3,10,0,0,0,0,0,0,4,0,0,1,1
9281,0.0,1.0,0.0,0.0,0.0,0.594,0.406,0.6249,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9283,0.0,1.0,0.0,0.0,0.467,0.533,0.0,-0.5423,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9285,0.0,1.0,0.0,0.0,0.0,0.132,0.868,0.7639,5,3,8,0,0,0,0,0,0,2,0,3,1,5
9286,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9288,0.0,1.0,0.0,0.0,0.0,0.477,0.523,0.658,7,3,10,0,0,0,0,0,0,2,0,0,1,5
9289,0.0,1.0,0.0,0.0,0.0,0.625,0.375,0.6369,8,3,11,0,0,0,0,0,0,0,0,0,1,5
9290,0.0,1.0,0.0,0.0,0.0,0.386,0.614,0.4902,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9291,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,5,3,8,0,0,0,0,0,0,0,0,0,2,5
9292,0.0,1.0,0.0,0.0,0.294,0.706,0.0,-0.3612,7,3,10,0,0,0,0,0,0,0,0,0,1,1
9293,0.0,1.0,0.0,0.0,0.0,0.633,0.367,0.4404,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9294,0.0,1.0,0.0,0.0,0.0,0.192,0.808,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9295,0.0,1.0,0.0,0.0,0.0,0.615,0.385,0.3612,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9296,0.0,1.0,0.0,0.0,0.0,0.758,0.242,0.1511,7,3,10,0,0,0,0,0,0,1,0,0,1,5
9297,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.7184,9,3,12,0,0,0,0,0,0,0,0,3,1,4
9298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,4
9299,0.0,1.0,0.0,0.0,0.0,0.346,0.654,0.2244,3,3,6,0,0,0,0,0,0,1,0,0,1,5
9300,0.0,1.0,0.0,0.0,0.0,0.556,0.444,0.1531,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9301,0.0,1.0,0.0,0.0,0.594,0.406,0.0,-0.6588,5,3,8,0,0,0,0,0,0,1,0,0,1,1
9302,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9303,0.0,1.0,0.0,0.0,0.672,0.328,0.0,-0.6249,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9304,0.0,1.0,0.0,0.0,0.355,0.645,0.0,-0.296,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9305,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9306,0.0,1.0,0.0,0.0,0.0,0.349,0.651,0.68,6,3,9,0,0,0,0,0,0,1,0,0,1,5
9307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,4,10,0,0,0,0,0,0,0,0,1,5
9308,0.0,1.0,0.0,0.0,0.0,0.545,0.455,0.3612,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9309,0.0,1.0,0.0,0.0,0.0,0.288,0.712,0.872,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9310,0.0,1.0,0.0,0.0,0.0,0.707,0.293,0.4404,9,3,12,0,0,0,0,0,0,0,0,0,1,5
9311,0.0,1.0,0.0,0.0,0.115,0.756,0.129,-0.128,33,3,36,0,0,0,0,0,0,0,0,0,1,1
9312,0.0,1.0,0.0,0.0,0.684,0.316,0.0,-0.7579,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9313,0.0,1.0,0.0,0.0,0.0,0.256,0.744,0.4404,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9314,0.0,1.0,0.0,0.0,0.0,0.506,0.494,0.5994,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9315,0.0,1.0,0.0,0.0,0.0,0.521,0.479,0.5686,7,3,10,0,0,0,0,0,0,2,0,0,1,5
9316,0.0,1.0,0.0,0.0,0.0,0.543,0.457,0.6369,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9317,0.0,1.0,0.0,0.0,0.451,0.549,0.0,-0.6249,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9318,0.0,1.0,0.0,0.0,0.0,0.149,0.851,0.6908,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9319,0.0,1.0,0.0,0.0,0.0,0.484,0.516,0.4927,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9320,0.0,1.0,0.0,0.0,0.0,0.267,0.733,0.6705,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9322,0.0,1.0,0.0,0.0,0.0,0.256,0.744,0.4404,3,3,6,0,0,0,0,0,0,0,0,3,1,4
9323,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9324,0.0,1.0,0.0,0.0,0.0,0.435,0.565,0.0772,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9325,0.0,1.0,0.0,0.0,0.0,0.213,0.787,0.5719,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,1,0,0,1,1
9327,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.8481,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9328,0.0,1.0,0.0,0.0,0.171,0.627,0.202,0.2014,22,3,25,0,0,0,0,0,0,0,0,0,1,1
9330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9331,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9332,0.0,1.0,0.0,0.0,0.0,0.385,0.615,0.4927,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9334,0.0,1.0,0.0,0.0,0.0,0.2,0.8,0.6115,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9335,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,3,11,0,0,0,0,0,0,0,0,0,1,1
9336,0.0,1.0,0.0,0.0,0.0,0.506,0.494,0.5994,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9337,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9338,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9339,0.0,1.0,0.0,0.0,0.0,0.396,0.604,0.7269,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9340,0.0,1.0,0.0,0.0,0.0,0.222,0.778,0.7906,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9341,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9342,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9343,0.0,1.0,0.0,0.0,0.608,0.392,0.0,-0.4767,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9344,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9345,0.0,1.0,0.0,0.0,0.368,0.632,0.0,-0.5423,10,3,13,0,0,0,0,0,0,0,0,0,1,1
9346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9347,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,1,1
9348,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9349,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9350,0.0,1.0,0.0,0.0,0.0,0.527,0.473,0.6696,7,3,10,0,0,0,0,0,0,1,0,0,1,5
9351,0.0,1.0,0.0,0.0,0.0,0.244,0.756,0.4754,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9352,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9353,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9354,0.0,1.0,0.0,0.0,0.0,0.392,0.608,0.4767,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9355,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,4,3,7,0,0,0,0,0,0,0,0,3,1,4
9356,0.0,1.0,0.0,0.0,0.577,0.423,0.0,-0.6249,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9357,0.0,1.0,0.0,0.0,0.0,0.2,0.8,0.6114,3,3,6,0,0,0,0,0,0,1,0,0,1,5
9358,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9359,0.0,1.0,0.0,0.0,0.0,0.259,0.741,0.7723,6,3,9,0,0,0,0,0,0,3,0,0,1,5
9360,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9361,0.0,1.0,0.0,0.0,0.556,0.444,0.0,-0.3612,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9362,0.0,1.0,0.0,0.0,0.523,0.477,0.0,-0.6588,6,3,9,0,0,0,0,0,0,1,0,0,1,1
9363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,1
